상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220800995514,미소공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100020015,1,대지,2,15,서울특별시 동대문구 회기동 2-15,112304115022,서울특별시 동대문구 경희대로4길,50,,1123010800100020015010734,,서울특별시 동대문구 경희대로4길 50,130872,02452,,1,,127.055028845143,37.5915996502856
MA010120220803695120,비아헤어,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100650091,1,대지,65,91,서울특별시 동대문구 회기동 65-91,112304115342,서울특별시 동대문구 이문로1길,16,3,1123010800100650091011298,,서울특별시 동대문구 이문로1길 16-3,130872,02461,,,,127.053124833844,37.5890957642751
MA010120220803073518,어쩌다빠진돈까스,,I2,음식,I204,서양식,I20401,경양식,I56194,김밥 및 기타 간이 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160013,1,대지,16,13,서울특별시 동대문구 회기동 16-13,112304115022,서울특별시 동대문구 경희대로4길,8,,1123010800100160013010570,,서울특별시 동대문구 경희대로4길 8,130872,02453,,1,,127.053149849317,37.5924294239374
MA010120220803695636,전골마을,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100420005,1,대지,42,5,서울특별시 동대문구 회기동 42-5,112304115018,서울특별시 동대문구 경희대로1가길,42,,1123010800100420005010285,,서울특별시 동대문구 경희대로1가길 42,130872,02454,,,,127.05210851049,37.592961473448
MA010120220808004429,피자웍스,,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600019,1,대지,60,19,서울특별시 동대문구 회기동 60-19,112303105020,서울특별시 동대문구 회기로,150,1,1123010800100600019010816,,서울특별시 동대문구 회기로 150-1,130872,02460,,,,127.052922472002,37.5911320976453
MA010120220803647689,강북서비스,전문점,S2,수리·개인,S204,모터사이클 수리,S20401,모터사이클 수리업,S95220,모터사이클 수리업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100720010,1,대지,72,10,서울특별시 동대문구 회기동 72-10,112303105010,서울특별시 동대문구 이문로,13,1,1123010800100720010011270,,서울특별시 동대문구 이문로 13-1,130872,02460,,,,127.054676203617,37.5893653535623
MA010120220803638543,수클린,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47414,셔츠 및 블라우스 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100450074,1,대지,45,74,서울특별시 동대문구 회기동 45-74,112303105020,서울특별시 동대문구 회기로,151,,1123010800100450074011351,,서울특별시 동대문구 회기로 151,130872,02453,,,,127.053239694635,37.5913932426858
MA010120220813585267,민족통일건설,,S2,수리·개인,S208,욕탕·신체관리,S20801,목욕탕/사우나,S96121,욕탕업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100670003,1,대지,67,3,서울특별시 동대문구 회기동 67-3,112303105010,서울특별시 동대문구 이문로,3,,1123010800100670003010591,민족통일엠제이캠퍼스경희대,서울특별시 동대문구 이문로 3,130872,02461,,1,,127.05367931555,37.5886540271259
MA010120220803658626,오렌즈경희대점,,G2,소매,G216,안경·정밀기기 소매,G21602,안경렌즈 소매업,G47822,안경 및 렌즈 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100450053,1,대지,45,53,서울특별시 동대문구 회기동 45-53,112303105020,서울특별시 동대문구 회기로,150,,1123010800100450104010346,,서울특별시 동대문구 회기로 150,130872,02460,,,,127.05291123219,37.5912492316543
MA010120220813125803,스위트노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160050,1,대지,16,50,서울특별시 동대문구 회기동 16-50,112303105002,서울특별시 동대문구 경희대로,8,1,1123010800100160050010566,,서울특별시 동대문구 경희대로 8-1,130872,02453,,,,127.052640241359,37.5923215332852
MA010120220811047692,할머니보쌈,,I2,음식,I201,한식,I20103,족발/보쌈,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100200002,1,대지,20,2,서울특별시 동대문구 회기동 20-2,112304115695,서울특별시 동대문구 회기로21길,26,,1123010800100200002010494,,서울특별시 동대문구 회기로21길 26,130872,02453,,1,,127.053410418341,37.5926275245275
MA010120220812793020,바닐라,,M1,과학·기술,M112,전문 디자인,M11202,제품 디자인업,M73202,제품 디자인업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100010005,1,대지,1,5,서울특별시 동대문구 회기동 1-5,112303105002,서울특별시 동대문구 경희대로,26,,1123010800100010003041260,경희대학교,서울특별시 동대문구 경희대로 26,130701,02447,,,,127.054883375636,37.593951306684
MA010120220804351197,회기오드리사진관,,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100610003,1,대지,61,3,서울특별시 동대문구 회기동 61-3,112303105020,서울특별시 동대문구 회기로,162,,1123010800100610003010979,,서울특별시 동대문구 회기로 162,130872,02460,,1,,127.053895830649,37.5905820520148
MA010120220814003939,주블리,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600058,1,대지,60,58,서울특별시 동대문구 회기동 60-58,112303105020,서울특별시 동대문구 회기로,129,,1123010800100600058000001,,서울특별시 동대문구 회기로 129,130872,02454,,2,,127.050941306982,37.5915924752561
MA010120220806460581,용이눈썹,,S2,수리·개인,S207,이용·미용,S20702,피부 관리실,S96113,피부 미용업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100070001,1,대지,7,1,서울특별시 동대문구 회기동 7-1,112304115694,서울특별시 동대문구 회기로21가길,10,,1123010800100070001010635,,서울특별시 동대문구 회기로21가길 10,130872,02453,,1,,127.053613766225,37.5919787181652
MA010120220803688539,진투어프로모션,,M1,과학·기술,M115,기타 전문 과학,M11504,사업/무형 재산권 중개업,M73903,사업 및 무형 재산권 중개업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100540092,1,대지,54,92,서울특별시 동대문구 회기동 54-92,112304115699,서울특별시 동대문구 회기로23다길,19,4,1123010800100540092011357,,서울특별시 동대문구 회기로23다길 19-4,130872,02453,,,,127.055177059324,37.5929780987003
MA010120220813714191,현영,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800103510000,1,대지,351,,서울특별시 동대문구 회기동 351,112304115702,서울특별시 동대문구 회기로26길,15,,1123010800100620027000001,회기힐스테이트,서울특별시 동대문구 회기로26길 15,130881,02460,,1,,127.054223742976,37.5899692271269
MA010120220814243083,질러질러,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160057,1,대지,16,57,서울특별시 동대문구 회기동 16-57,112303105020,서울특별시 동대문구 회기로,143,,1123010800100160057010670,,서울특별시 동대문구 회기로 143,130872,02453,,3,,127.052469980179,37.5917269544078
MA010120220803632782,업소명없음,,I1,숙박,I102,기타 숙박,I10201,기숙사/고시원,I55901,기숙사 및 고시원 운영업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800101060005,1,대지,106,5,서울특별시 동대문구 회기동 106-5,112304115020,서울특별시 동대문구 경희대로1나길,23,,1123010800101060005011495,,서울특별시 동대문구 경희대로1나길 23,130873,02454,,,,127.050511746863,37.5926378105208
MA010120220803662955,문텐,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800103460010,1,대지,346,10,서울특별시 동대문구 회기동 346-10,112303105020,서울특별시 동대문구 회기로,171,2,1123010800103460020010585,,서울특별시 동대문구 회기로 171-2,130881,02452,,1,,127.055141248891,37.5904823676346
MA010120220813543694,긱스타,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100420094,1,대지,42,94,서울특별시 동대문구 회기동 42-94,112304115019,서울특별시 동대문구 경희대로1길,8,6,1123010800100420094011423,,서울특별시 동대문구 경희대로1길 8-6,130872,02454,,2,,127.051926591111,37.5918803633504
MA010120220804864015,사무실에어컨청소,,N1,시설관리·임대,N102,청소·방제,N10201,건축물 일반 청소업,N74211,건축물 일반 청소업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100540040,1,대지,54,40,서울특별시 동대문구 회기동 54-40,112304115701,서울특별시 동대문구 회기로25길,21,,1123010800100540040010755,,서울특별시 동대문구 회기로25길 21,130872,02452,,4,,127.055515384341,37.5911399165113
MA010120220808328330,하모니마트,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47121,슈퍼마켓,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600125,1,대지,60,125,서울특별시 동대문구 회기동 60-125,112303105020,서울특별시 동대문구 회기로,122,,1123010800100600125010699,,서울특별시 동대문구 회기로 122,130872,02459,,1,,127.050035301814,37.5913225651818
MA010120220803190386,락휴코인노래연습장경희대점,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100420094,1,대지,42,94,서울특별시 동대문구 회기동 42-94,112304115019,서울특별시 동대문구 경희대로1길,8,6,1123010800100420094011423,,서울특별시 동대문구 경희대로1길 8-6,130872,02454,,1,,127.051926591111,37.5918803633504
MA010120220800120457,댑스,,M1,과학·기술,M114,인쇄·제품제작,M11401,명함/간판/광고물 제작,C18111,경 인쇄업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100420040,1,대지,42,40,서울특별시 동대문구 회기동 42-40,112304115019,서울특별시 동대문구 경희대로1길,6,,1123010800100420040010236,,서울특별시 동대문구 경희대로1길 6,130872,02454,,1,,127.051892547502,37.5917722592844
MA010120220810235447,아비앙또헤어,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800101050033,1,대지,105,33,서울특별시 동대문구 회기동 105-33,112303105020,서울특별시 동대문구 회기로,134,1,1123010800101050033011332,,서울특별시 동대문구 회기로 134-1,130873,02459,,1,,127.051416622946,37.5912408822618
MA010120220803179629,알고커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100030076,1,대지,3,76,서울특별시 동대문구 회기동 3-76,112304115023,서울특별시 동대문구 경희대로6길,5,,1123010800100030076010338,,서울특별시 동대문구 경희대로6길 5,130872,02453,,지,,127.053139199061,37.5933754701376
MA010120220805360635,아지트K,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160097,1,대지,16,97,서울특별시 동대문구 회기동 16-97,112304115693,서울특별시 동대문구 회기로19길,10,,1123010800100160097010222,,서울특별시 동대문구 회기로19길 10,130872,02453,,1,,127.05294567915,37.5919249602198
MA010120220810144502,경희맛나곱창,,I2,음식,I201,한식,I20109,곱창 전골/구이,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600023,1,대지,60,23,서울특별시 동대문구 회기동 60-23,112303105020,서울특별시 동대문구 회기로,148,7,1123010800100600023011477,,서울특별시 동대문구 회기로 148-7,130872,02460,,1,,127.052718599264,37.5910420896696
MA010120220806451265,역전할머니맥주,,I2,음식,I211,주점,I21103,생맥주 전문,I56219,기타 주점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600046,1,대지,60,46,서울특별시 동대문구 회기동 60-46,112304115019,서울특별시 동대문구 경희대로1길,7,,1123010800100600046010679,,서울특별시 동대문구 경희대로1길 7,130872,02454,,1,,127.05169994721,37.5916101652418
MA010120220808031602,이상한나라의엘리스,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160013,1,대지,16,13,서울특별시 동대문구 회기동 16-13,112304115022,서울특별시 동대문구 경희대로4길,8,,1123010800100160013010570,,서울특별시 동대문구 경희대로4길 8,130872,02453,,지,,127.053149849317,37.5924294239374
MA010120220813034576,아름상회,,G2,소매,G209,섬유·의복·신발 소매,G20903,유아용 의류 소매업,G47417,유아용 의류 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800101090066,1,대지,109,66,서울특별시 동대문구 회기동 109-66,112304115020,서울특별시 동대문구 경희대로1나길,67,,1123010800101090066010317,,서울특별시 동대문구 경희대로1나길 67,130873,02454,,,,127.049583909661,37.5936112750769
MA010120220813801191,신일공인중개사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100030045,1,대지,3,45,서울특별시 동대문구 회기동 3-45,112304115022,서울특별시 동대문구 경희대로4길,33,,1123010800100030045010621,,서울특별시 동대문구 경희대로4길 33,130872,02453,,,,127.054417761481,37.5920774593446
MA010120220805252507,공간네일,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100360025,1,대지,36,25,서울특별시 동대문구 회기동 36-25,112303105002,서울특별시 동대문구 경희대로,15,,1123010800100420001010423,,서울특별시 동대문구 경희대로 15,130872,02454,,2,,127.052380243777,37.5929343234167
MA010120220810296915,스포벡휘트니스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800103460018,1,대지,346,18,서울특별시 동대문구 회기동 346-18,112303105010,서울특별시 동대문구 이문로,37,,1123010800103460018000124,베라체캠퍼스,서울특별시 동대문구 이문로 37,130881,02452,,3,,127.056036013894,37.590851353023
MA010120220803950888,윤원소프트,,S2,수리·개인,S201,컴퓨터 수리,S20101,컴퓨터/노트북/프린터 수리업,S95110,컴퓨터 및 주변 기기 수리업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100030043,1,대지,3,43,서울특별시 동대문구 회기동 3-43,112304115022,서울특별시 동대문구 경희대로4길,37,,1123010800100030043011315,,서울특별시 동대문구 경희대로4길 37,130872,02453,,1,,127.054542299959,37.5920593820231
MA010120220804201381,본죽경희대점,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160057,1,대지,16,57,서울특별시 동대문구 회기동 16-57,112303105020,서울특별시 동대문구 회기로,143,,1123010800100160057010670,,서울특별시 동대문구 회기로 143,130872,02453,,1,,127.052469980179,37.5917269544078
MA010120220804849412,비스트로구구,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100450077,1,대지,45,77,서울특별시 동대문구 회기동 45-77,112304115695,서울특별시 동대문구 회기로21길,6,,1123010800100450077010344,,서울특별시 동대문구 회기로21길 6,130872,02453,,2,,127.053149317494,37.5916816008636
MA010120220803696846,좋은날,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600101,1,대지,60,101,서울특별시 동대문구 회기동 60-101,112303105020,서울특별시 동대문구 회기로,121,,1123010800100600101010735,좌측,서울특별시 동대문구 회기로 121,130872,02454,,1,,127.050069457217,37.5916018582324
MA010120220805933228,시키카츠,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600147,1,대지,60,147,서울특별시 동대문구 회기동 60-147,112303105020,서울특별시 동대문구 회기로,110,,1123010800100600147010180,,서울특별시 동대문구 회기로 110,130872,02457,,1,,127.048665294553,37.5913952173515
MA010120220803621309,보림한약국,,G2,소매,G205,식료품 소매,G20508,건강보조식품 소매업,G47811,의약품 및 의료용품 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100650073,1,대지,65,73,서울특별시 동대문구 회기동 65-73,112304115342,서울특별시 동대문구 이문로1길,25,,1123010800100650073011365,,서울특별시 동대문구 이문로1길 25,130872,02461,,1,,127.052853229463,37.5892850946048
MA010120220811057981,이츠이츠베트남커피경희대점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160010,1,대지,16,10,서울특별시 동대문구 회기동 16-10,112304115695,서울특별시 동대문구 회기로21길,25,,1123010800100160010010493,,서울특별시 동대문구 회기로21길 25,130872,02453,,2,,127.053149990286,37.5926276420856
MA010120220806454938,파스타일,,I2,음식,I204,서양식,I20402,파스타/스테이크,I56123,서양식 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100420057,1,대지,42,57,서울특별시 동대문구 회기동 42-57,112304115018,서울특별시 동대문구 경희대로1가길,12,,1123010800100420057010562,,서울특별시 동대문구 경희대로1가길 12,130872,02454,,3,,127.051609862516,37.5923309982354
MA010120220805330285,경희문고,,G2,소매,G213,오락용품 소매,G21301,서점,G47611,서적; 신문 및 잡지류 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600110,1,대지,60,110,서울특별시 동대문구 회기동 60-110,112303105020,서울특별시 동대문구 회기로,113,,1123010800100600110010573,,서울특별시 동대문구 회기로 113,130872,02455,,,,127.04931085906,37.5916472271909
MA010120220803653463,서병장대김이병,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100250000,1,대지,25,,서울특별시 동대문구 회기동 25,112304115695,서울특별시 동대문구 회기로21길,34,,1123010800100250000010426,,서울특별시 동대문구 회기로21길 34,130872,02453,,1,,127.053127536518,37.5928979497451
MA010120220800099799,이찌방이야기,,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100420040,1,대지,42,40,서울특별시 동대문구 회기동 42-40,112304115019,서울특별시 동대문구 경희대로1길,6,,1123010800100420040010236,,서울특별시 동대문구 경희대로1길 6,130872,02454,,1,,127.051892547502,37.5917722592844
MA010120220803639043,노바이탈리아노,,I2,음식,I204,서양식,I20499,기타 서양식 음식점,I56123,서양식 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100330001,1,대지,33,1,서울특별시 동대문구 회기동 33-1,112303105002,서울특별시 동대문구 경희대로,20,,1123010800100030080010155,,서울특별시 동대문구 경희대로 20,130872,02453,,,,127.052912724857,37.5933575520468
MA010120220807141355,모리뷰티,,S2,수리·개인,S207,이용·미용,S20702,피부 관리실,S96113,피부 미용업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100450070,1,대지,45,70,서울특별시 동대문구 회기동 45-70,112303105020,서울특별시 동대문구 회기로,153,,1123010800100450070010776,,서울특별시 동대문구 회기로 153,130872,02453,,1,,127.053477363248,37.5912399665955
MA010120220813944556,씨와이포차,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100420016,1,대지,42,16,서울특별시 동대문구 회기동 42-16,112304115021,서울특별시 동대문구 경희대로3길,20,,1123010800100420016010434,,서울특별시 동대문구 경희대로3길 20,130872,02454,,2,,127.051463049296,37.5928896772946
MA010120220811050230,GS25경희,프라자점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100010005,1,대지,1,5,서울특별시 동대문구 회기동 1-5,112303105002,서울특별시 동대문구 경희대로,23,,1123010800100010005041218,전면프라자,서울특별시 동대문구 경희대로 23,130701,02447,,,,127.050738976836,37.593772962698
MA010120220811992023,크로네,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800101080015,1,대지,108,15,서울특별시 동대문구 회기동 108-15,112303105002,서울특별시 동대문구 경희대로,17,,1123010800101080015011355,,서울특별시 동대문구 경희대로 17,130873,02454,,3,,127.05244833989,37.5931595411261
MA010120220803684480,경희대학교부설임상영양연구소,,G2,소매,G205,식료품 소매,G20508,건강보조식품 소매업,G47217,건강 보조식품 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100010005,1,대지,1,5,서울특별시 동대문구 회기동 1-5,112303105002,서울특별시 동대문구 경희대로,26,,1123010800100010003041260,경희대학교,서울특별시 동대문구 경희대로 26,130701,02447,,,,127.054883375636,37.593951306684
MA010120220809624091,CU경희,스타점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100420141,1,대지,42,141,서울특별시 동대문구 회기동 42-141,112304115021,서울특별시 동대문구 경희대로3길,38,,1123010800100420141011368,,서울특별시 동대문구 경희대로3길 38,130872,02454,,1,,127.050670524886,37.5930161590359
MA010120220803667006,치맥파이브,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100450102,1,대지,45,102,서울특별시 동대문구 회기동 45-102,112304115695,서울특별시 동대문구 회기로21길,8,6,1123010800100450102010684,,서울특별시 동대문구 회기로21길 8-6,130872,02453,,1,,127.053307779075,37.5916004401229
MA010120220803951177,이철헤어커커경희대점,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160050,1,대지,16,50,서울특별시 동대문구 회기동 16-50,112303105002,서울특별시 동대문구 경희대로,8,1,1123010800100160050010566,,서울특별시 동대문구 경희대로 8-1,130872,02453,,,,127.052640241359,37.5923215332852
MA010120220814352178,다온레지던스,,I1,숙박,I102,기타 숙박,I10201,기숙사/고시원,I55901,기숙사 및 고시원 운영업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100420023,1,대지,42,23,서울특별시 동대문구 회기동 42-23,112304115021,서울특별시 동대문구 경희대로3길,30,,1123010800100420023010391,,서울특별시 동대문구 경희대로3길 30,130872,02454,,3,,127.050817717996,37.5930070858368
MA010120220812848598,탑공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160055,1,대지,16,55,서울특별시 동대문구 회기동 16-55,112303105002,서울특별시 동대문구 경희대로,4,,1123010800100160055010649,,서울특별시 동대문구 경희대로 4,130872,02453,,1,,127.05252672094,37.5919071275674
MA010120220802866987,더블유,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100420079,1,대지,42,79,서울특별시 동대문구 회기동 42-79,112304115689,서울특별시 동대문구 회기로13길,25,,1123010800100420079010487,,서울특별시 동대문구 회기로13길 25,130872,02454,,1,,127.050976012843,37.5926736506003
MA010120220804472292,경희화이트공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100450049,1,대지,45,49,서울특별시 동대문구 회기동 45-49,112303105020,서울특별시 동대문구 회기로,149,,1123010800100450049041174,,서울특별시 동대문구 회기로 149,130872,02453,,1,,127.053058619833,37.5915194631066
MA010120220803618773,평화철물건재,,G2,소매,G210,철물·건설자재 소매,G21001,철물/공구 소매업,G47511,철물 및 난방용구 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100450056,1,대지,45,56,서울특별시 동대문구 회기동 45-56,112303105020,서울특별시 동대문구 회기로,159,,1123010800100450056010692,,서울특별시 동대문구 회기로 159,130872,02452,,,,127.053907380747,37.5908973939901
MA010120220806368402,알파,,G2,소매,G213,오락용품 소매,G21302,문구/회화용품 소매업,G47612,문구용품 및 회화용품 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100360025,1,대지,36,25,서울특별시 동대문구 회기동 36-25,112303105002,서울특별시 동대문구 경희대로,15,,1123010800100420001010423,전부,서울특별시 동대문구 경희대로 15,130872,02454,,지,,127.052380243777,37.5929343234167
MA010120220808280875,민산렌터카,,M1,과학·기술,M115,기타 전문 과학,M11504,사업/무형 재산권 중개업,M73903,사업 및 무형 재산권 중개업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800101020156,1,대지,102,156,서울특별시 동대문구 회기동 102-156,112304115659,서울특별시 동대문구 홍릉로24길,129,,1123010800101020156000001,,서울특별시 동대문구 홍릉로24길 129,130873,02458,,,,127.049875490461,37.5893854995542
MA010120220809327802,씨유경희대점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100190000,1,대지,19,,서울특별시 동대문구 회기동 19,112304115022,서울특별시 동대문구 경희대로4길,15,,1123010800100190000041173,,서울특별시 동대문구 경희대로4길 15,130872,02453,,1,,127.053512228201,37.5924923296342
MA010120220806976242,에이치케이지이,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600145,1,대지,60,145,서울특별시 동대문구 회기동 60-145,112303105020,서울특별시 동대문구 회기로,112,,1123010800100600145010287,엠파이브,서울특별시 동대문구 회기로 112,130872,02457,,1,,127.048880356528,37.5912870094373
MA010120220808134779,진키친,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160087,1,대지,16,87,서울특별시 동대문구 회기동 16-87,112304115695,서울특별시 동대문구 회기로21길,8,,1123010800100160087010654,,서울특별시 동대문구 회기로21길 8,130872,02453,,1,,127.053262641966,37.5918166985788
